2015-04-30 06:53:23,939'INFO:Set logger---
2015-04-30 06:53:23,943'INFO:building_blocke : consolidated
2015-04-30 06:53:23,943'INFO:build_dep:alp=0
2015-04-30 06:53:23,943'INFO:building_blocks:getblock:got  0 as block_num
2015-04-30 06:53:23,943'INFO:binding_blocks:getblock: Returned data request for 0
2015-04-30 06:53:23,944'INFO:build_dep:Returned:    LEA R0, DataSegment

2015-04-30 06:53:23,944'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,944'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,944'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,944'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,944'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,944'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,944'INFO:build_dep:Returned:    BRnzp skip

2015-04-30 06:53:23,944'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,944'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,944'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,944'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,944'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,944'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,944'INFO:analyzing block 0
2015-04-30 06:53:23,944'INFO:build_dep:alp=1
2015-04-30 06:53:23,944'INFO:building_blocks:getblock:got  1 as block_num
2015-04-30 06:53:23,944'INFO:binding_blocks:getblock: Returned data request for 1
2015-04-30 06:53:23,947'INFO:build_dep:Returned:    LDR R1, R0, ZERO

2015-04-30 06:53:23,947'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,947'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,947'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,947'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,947'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,947'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,947'INFO:build_dep:Returned:    LDR R2, R0, ONETWELVE

2015-04-30 06:53:23,947'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,947'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,947'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,947'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,947'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,947'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,947'INFO:build_dep:Returned:    LDR R7, R0, ENT

2015-04-30 06:53:23,947'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,947'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,947'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,947'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,947'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,948'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,948'INFO:build_dep:Returned:    ADD R1, R2, R7

2015-04-30 06:53:23,948'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,948'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,948'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,948'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,948'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,948'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,948'INFO:build_dep:Returned:    ADD R3, R1, -4

2015-04-30 06:53:23,948'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,948'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,948'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,948'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,948'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,948'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,948'INFO:build_dep:Returned:    ADD R1, R1, R3

2015-04-30 06:53:23,948'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,948'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,948'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,948'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,948'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,949'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,949'INFO:build_dep:Returned:    ADD R1, R1, R1

2015-04-30 06:53:23,949'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,949'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,949'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,949'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,949'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,949'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,949'INFO:build_dep:Returned:    STR R1, R0, RES1

2015-04-30 06:53:23,949'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,949'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,949'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,949'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,949'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,949'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,949'INFO:build_dep:Returned:    LDR R1, R0, NINER

2015-04-30 06:53:23,949'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,949'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,949'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,949'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,950'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,950'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,950'INFO:build_dep:Returned:    LDR R2, R0, GECKO

2015-04-30 06:53:23,950'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,950'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,950'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,950'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,950'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,950'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,950'INFO:build_dep:Returned:    AND R6, R1, R2

2015-04-30 06:53:23,950'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,950'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,950'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,950'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,950'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,950'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,950'INFO:build_dep:Returned:    AND R5, R6, 10

2015-04-30 06:53:23,950'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,951'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,951'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,951'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,951'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,951'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,951'INFO:build_dep:Returned:    STR R5, R0, RES2

2015-04-30 06:53:23,951'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,951'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,951'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,951'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,951'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,951'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,951'INFO:build_dep:Returned:    LDR R7, R0, NOT6

2015-04-30 06:53:23,951'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,951'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,951'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,951'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,951'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,951'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,951'INFO:build_dep:Returned:    NOT R7, R7

2015-04-30 06:53:23,951'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,952'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,952'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,952'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,952'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,952'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,952'INFO:build_dep:Returned:    STR R7, R0, RES3

2015-04-30 06:53:23,952'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,952'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,952'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,952'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,952'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,952'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,952'INFO:build_dep:Returned:    LDR R1, R0, PAT1

2015-04-30 06:53:23,952'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,952'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,952'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,952'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,952'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,952'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,952'INFO:build_dep:Returned:    LSHF R2, R1, 4

2015-04-30 06:53:23,952'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,953'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,953'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,953'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,953'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,953'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,953'INFO:build_dep:Returned:    RSHFL R3, R1, 2

2015-04-30 06:53:23,953'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,953'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,953'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,953'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,953'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,953'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,953'INFO:build_dep:Returned:    LSHF R2, R2, 1

2015-04-30 06:53:23,953'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,953'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,953'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,953'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,953'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,953'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,953'INFO:build_dep:Returned:    RSHFL R3, R3, 1

2015-04-30 06:53:23,953'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,954'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,954'INFO:build_dep:Returned:    NOP

2015-04-30 06:53:23,954'INFO:build_dep:Returned:    NOP

